Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 4
Decoder hidden units: 32
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 825,442

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
   66 |   0.7962 |     23.949 |   1.0503 |     32.047 |     5.3
   67 |   0.7840 |     23.450 |   1.0556 |     32.782 |     5.4
   68 |   0.7792 |     23.358 |   1.0468 |     32.292 |     5.5
   69 |   0.7666 |     22.844 |   1.0471 |     32.414 |     5.6
   70 |   0.7596 |     22.746 |   1.0372 |     31.740 |     5.6
   71 |   0.7495 |     22.437 |   1.0368 |     31.648 |     5.7
   72 |   0.7400 |     22.096 |   1.0368 |     31.893 |     5.8
   73 |   0.7320 |     21.901 |   1.0389 |     31.587 |     5.9
   74 |   0.7268 |     21.565 |   1.0291 |     31.311 |     5.9
   75 |   0.7161 |     21.256 |   1.0319 |     31.556 |     6.0
   76 |   0.7139 |     21.191 |   1.0307 |     31.311 |     6.1
   77 |   0.6997 |     20.736 |   1.0289 |     31.710 |     6.2
   78 |   0.6898 |     20.400 |   1.0331 |     31.526 |     6.3
   79 |   0.6879 |     20.373 |   1.0250 |     31.434 |     6.3
   80 |   0.6757 |     19.912 |   1.0298 |     31.127 |     6.4
   81 |   0.6648 |     19.788 |   1.0209 |     31.250 |     6.5
   82 |   0.6589 |     19.468 |   1.0196 |     30.729 |     6.6
   83 |   0.6570 |     19.322 |   1.0245 |     30.790 |     6.7
   84 |   0.6459 |     19.235 |   1.0210 |     30.852 |     6.7
   85 |   0.6362 |     18.726 |   1.0214 |     30.545 |     6.8
   86 |   0.6337 |     18.493 |   1.0161 |     30.208 |     6.9
   87 |   0.6330 |     18.585 |   1.0078 |     30.392 |     7.0
   88 |   0.6225 |     18.048 |   1.0121 |     30.331 |     7.1
   89 |   0.6166 |     17.864 |   1.0114 |     30.607 |     7.1
   90 |   0.6044 |     17.485 |   1.0081 |     30.239 |     7.2
   91 |   0.6064 |     17.523 |   1.0196 |     30.239 |     7.3
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 32
Encoder hidden units: 64
Encoder layers: 2
Decoder hidden units: 32
Decoder layers: 4
Dropout: 0.1
Trainable parameters: 418,978

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.8449 |     74.783 |   2.2914 |     58.824 |     0.0
    2 |   2.0798 |     57.093 |   1.9085 |     53.401 |     0.0
    3 |   1.7831 |     49.572 |   1.6661 |     48.346 |     0.1
    4 |   1.6051 |     47.692 |   1.5366 |     45.466 |     0.1
    5 |   1.5106 |     46.218 |   1.4727 |     45.466 |     0.1
    6 |   1.4639 |     46.294 |   1.4392 |     45.466 |     0.1
    7 |   1.4353 |     46.288 |   1.4214 |     45.741 |     0.1
    8 |   1.4244 |     46.256 |   1.4112 |     45.987 |     0.2
    9 |   1.4148 |     46.191 |   1.4069 |     45.987 |     0.2
   10 |   1.4110 |     46.229 |   1.4006 |     45.987 |     0.2
   11 |   1.4023 |     46.175 |   1.3967 |     45.466 |     0.2
   12 |   1.4014 |     46.213 |   1.3905 |     45.987 |     0.2
   13 |   1.3931 |     46.261 |   1.3841 |     45.987 |     0.3
   14 |   1.3859 |     46.337 |   1.3761 |     45.558 |     0.3
   15 |   1.3815 |     46.386 |   1.3699 |     45.772 |     0.3
   16 |   1.3727 |     46.234 |   1.3649 |     45.466 |     0.3
   17 |   1.3621 |     45.785 |   1.3546 |     45.006 |     0.3
   18 |   1.3497 |     45.633 |   1.3433 |     44.730 |     0.4
   19 |   1.3406 |     45.627 |   1.3407 |     44.975 |     0.4
   20 |   1.3330 |     45.638 |   1.3324 |     45.282 |     0.4
   21 |   1.3257 |     45.394 |   1.3265 |     44.485 |     0.4
   22 |   1.3236 |     45.378 |   1.3163 |     44.485 |     0.4
   23 |   1.3171 |     45.216 |   1.3135 |     44.271 |     0.5
   24 |   1.3079 |     44.901 |   1.3067 |     44.271 |     0.5
   25 |   1.3056 |     44.809 |   1.3013 |     44.118 |     0.5
   26 |   1.3003 |     44.685 |   1.3025 |     44.577 |     0.5
   27 |   1.2952 |     44.896 |   1.2953 |     44.118 |     0.5
   28 |   1.2897 |     44.652 |   1.2952 |     44.148 |     0.6
   29 |   1.2856 |     44.620 |   1.2871 |     43.658 |     0.6
   30 |   1.2816 |     44.332 |   1.2806 |     43.964 |     0.6
   31 |   1.2711 |     44.213 |   1.2771 |     43.934 |     0.6
   32 |   1.2673 |     43.856 |   1.2707 |     43.260 |     0.6
   33 |   1.2593 |     43.742 |   1.2670 |     43.474 |     0.7
   34 |   1.2548 |     43.281 |   1.2572 |     42.647 |     0.7
   35 |   1.2462 |     43.119 |   1.2548 |     43.260 |     0.7
   36 |   1.2406 |     42.902 |   1.2517 |     42.770 |     0.7
   37 |   1.2327 |     42.810 |   1.2447 |     42.555 |     0.7
   38 |   1.2200 |     42.322 |   1.2385 |     42.494 |     0.7
   39 |   1.2130 |     42.030 |   1.2253 |     41.881 |     0.8
   40 |   1.2017 |     41.396 |   1.2172 |     41.544 |     0.8
   41 |   1.1886 |     40.637 |   1.2003 |     40.717 |     0.8
   42 |   1.1796 |     40.280 |   1.1911 |     40.625 |     0.8
   43 |   1.1663 |     39.619 |   1.1845 |     39.982 |     0.8
   44 |   1.1556 |     39.321 |   1.1783 |     39.890 |     0.9
   45 |   1.1537 |     39.223 |   1.1768 |     39.185 |     0.9
   46 |   1.1425 |     38.215 |   1.1725 |     38.725 |     0.9
   47 |   1.1337 |     38.112 |   1.1580 |     38.419 |     0.9
   48 |   1.1231 |     37.673 |   1.1596 |     38.971 |     0.9
   49 |   1.1207 |     37.706 |   1.1468 |     38.480 |     1.0
   50 |   1.1104 |     37.310 |   1.1488 |     38.266 |     1.0
   51 |   1.1020 |     36.741 |   1.1381 |     37.592 |     1.0
   52 |   1.0820 |     35.896 |   1.1403 |     37.898 |     1.0
   53 |   1.0828 |     36.308 |   1.1276 |     37.377 |     1.0
   54 |   1.0804 |     36.254 |   1.1224 |     37.040 |     1.1
   55 |   1.0662 |     35.804 |   1.1225 |     36.673 |     1.1
   56 |   1.0705 |     35.761 |   1.1102 |     36.857 |     1.1
   57 |   1.0585 |     35.549 |   1.1036 |     36.949 |     1.1
   58 |   1.0435 |     35.203 |   1.1019 |     36.581 |     1.1
   59 |   1.0462 |     34.921 |   1.0999 |     36.336 |     1.2
   60 |   1.0293 |     34.596 |   1.0983 |     36.612 |     1.2
   61 |   1.0194 |     34.000 |   1.1085 |     36.857 |     1.2
   62 |   1.0129 |     34.016 |   1.0937 |     36.795 |     1.2
   63 |   1.0127 |     33.973 |   1.0960 |     36.673 |     1.2
   64 |   1.0075 |     33.799 |   1.0910 |     36.550 |     1.3
   65 |   1.0005 |     33.518 |   1.0804 |     35.662 |     1.3
   66 |   0.9921 |     33.404 |   1.0971 |     36.550 |     1.3
   67 |   0.9940 |     33.626 |   1.0710 |     35.784 |     1.3
   68 |   0.9948 |     33.686 |   1.0881 |     36.183 |     1.3
   69 |   0.9899 |     33.539 |   1.0684 |     35.539 |     1.4
   70 |   0.9739 |     32.775 |   1.0804 |     35.692 |     1.4
   71 |   0.9662 |     32.559 |   1.0717 |     35.325 |     1.4
   72 |   0.9646 |     32.531 |   1.0562 |     34.988 |     1.4
   73 |   0.9537 |     32.082 |   1.0756 |     35.141 |     1.4
   74 |   0.9621 |     32.271 |   1.0717 |     35.723 |     1.5
   75 |   0.9499 |     32.049 |   1.0616 |     35.110 |     1.5
   76 |   0.9437 |     31.627 |   1.0544 |     34.681 |     1.5
   77 |   0.9383 |     31.394 |   1.0572 |     34.835 |     1.5
   78 |   0.9292 |     31.031 |   1.0695 |     35.600 |     1.5
   79 |   0.9221 |     31.014 |   1.0825 |     35.202 |     1.6
   80 |   0.9245 |     31.058 |   1.0689 |     34.926 |     1.6
   81 |   0.9199 |     30.890 |   1.0513 |     34.222 |     1.6
   82 |   0.9127 |     30.624 |   1.0570 |     35.080 |     1.6
   83 |   0.9180 |     30.570 |   1.0583 |     34.344 |     1.6
   84 |   0.9032 |     30.429 |   1.0486 |     34.161 |     1.7
   85 |   0.9019 |     30.370 |   1.0471 |     34.161 |     1.7
   86 |   0.9025 |     30.142 |   1.0481 |     35.049 |     1.7
   87 |   0.8967 |     30.218 |   1.0591 |     34.835 |     1.7
   88 |   0.8961 |     30.250 |   1.0329 |     34.406 |     1.7
   89 |   0.8801 |     29.367 |   1.0373 |     34.436 |     1.8
   90 |   0.8777 |     29.595 |   1.0367 |     33.915 |     1.8
   91 |   0.8815 |     29.746 |   1.0491 |     34.375 |     1.8
   92 |   0.8758 |     29.367 |   1.0389 |     33.762 |     1.8
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 128
Encoder layers: 2
Decoder hidden units: 32
Decoder layers: 2
Dropout: 0.2
Trainable parameters: 976,322

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.7932 |     73.570 |   2.4025 |     59.007 |     0.0
    2 |   2.2186 |     58.420 |   2.0487 |     57.567 |     0.1
    3 |   1.9129 |     54.102 |   1.7592 |     48.529 |     0.1
    4 |   1.6607 |     47.800 |   1.5614 |     45.466 |     0.2
    5 |   1.5303 |     46.213 |   1.4792 |     45.466 |     0.2
    6 |   1.4685 |     46.137 |   1.4418 |     45.711 |     0.2
    7 |   1.4391 |     46.186 |   1.4177 |     45.895 |     0.3
    8 |   1.4171 |     46.045 |   1.3976 |     45.221 |     0.3
    9 |   1.3979 |     45.487 |   1.3831 |     43.995 |     0.4
   10 |   1.3772 |     44.658 |   1.3577 |     44.547 |     0.4
   11 |   1.3569 |     44.246 |   1.3432 |     43.474 |     0.5
   12 |   1.3413 |     43.774 |   1.3245 |     43.505 |     0.5
   13 |   1.3216 |     43.401 |   1.3088 |     42.555 |     0.5
   14 |   1.3037 |     43.021 |   1.2986 |     42.831 |     0.6
   15 |   1.2910 |     42.729 |   1.2871 |     41.728 |     0.6
   16 |   1.2740 |     42.268 |   1.2721 |     41.942 |     0.7
   17 |   1.2538 |     42.106 |   1.2544 |     41.483 |     0.7
   18 |   1.2420 |     41.661 |   1.2439 |     41.360 |     0.7
   19 |   1.2302 |     41.027 |   1.2391 |     40.533 |     0.8
   20 |   1.2108 |     40.691 |   1.2282 |     39.737 |     0.8
   21 |   1.1910 |     39.700 |   1.2114 |     38.909 |     0.9
   22 |   1.1799 |     39.689 |   1.1991 |     38.388 |     0.9
   23 |   1.1641 |     38.898 |   1.1964 |     39.032 |     0.9
   24 |   1.1515 |     38.513 |   1.1810 |     38.419 |     1.0
   25 |   1.1459 |     38.616 |   1.1677 |     37.898 |     1.0
   26 |   1.1351 |     37.803 |   1.1578 |     37.776 |     1.1
   27 |   1.1263 |     37.538 |   1.1711 |     38.664 |     1.1
   28 |   1.1144 |     37.375 |   1.1526 |     37.623 |     1.2
   29 |   1.1083 |     36.980 |   1.1496 |     37.255 |     1.2
   30 |   1.1078 |     36.828 |   1.1434 |     37.132 |     1.2
   31 |   1.0886 |     36.297 |   1.1337 |     36.795 |     1.3
   32 |   1.0780 |     35.907 |   1.1168 |     36.520 |     1.3
   33 |   1.0676 |     35.365 |   1.1098 |     35.938 |     1.4
   34 |   1.0615 |     35.105 |   1.1094 |     36.581 |     1.4
   35 |   1.0532 |     34.325 |   1.1051 |     36.489 |     1.4
   36 |   1.0426 |     34.222 |   1.0912 |     34.743 |     1.5
   37 |   1.0363 |     33.843 |   1.0844 |     35.846 |     1.5
   38 |   1.0158 |     33.707 |   1.0925 |     34.743 |     1.6
   39 |   1.0162 |     33.442 |   1.0792 |     34.835 |     1.6
   40 |   1.0123 |     33.106 |   1.0735 |     34.191 |     1.6
   41 |   1.0020 |     32.515 |   1.0656 |     33.946 |     1.7
   42 |   0.9864 |     32.407 |   1.0536 |     34.130 |     1.7
   43 |   0.9758 |     31.919 |   1.0601 |     34.222 |     1.8
   44 |   0.9752 |     31.778 |   1.0572 |     34.222 |     1.8
   45 |   0.9685 |     31.827 |   1.0397 |     32.812 |     1.8
   46 |   0.9675 |     31.713 |   1.0463 |     33.609 |     1.9
   47 |   0.9531 |     31.361 |   1.0414 |     33.272 |     1.9
   48 |   0.9433 |     31.003 |   1.0451 |     34.038 |     2.0
   49 |   0.9440 |     30.966 |   1.0271 |     33.058 |     2.0
   50 |   0.9320 |     30.657 |   1.0445 |     33.762 |     2.1
   51 |   0.9281 |     30.451 |   1.0323 |     32.935 |     2.1
   52 |   0.9178 |     30.169 |   1.0287 |     32.935 |     2.1
   53 |   0.9124 |     29.817 |   1.0278 |     33.180 |     2.2
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 64
Encoder layers: 2
Decoder hidden units: 32
Decoder layers: 4
Dropout: 0.0
Trainable parameters: 398,754

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.8414 |     75.016 |   2.2887 |     58.824 |     0.0
    2 |   2.0568 |     56.773 |   1.8871 |     48.346 |     0.0
    3 |   1.7480 |     48.402 |   1.6289 |     45.466 |     0.0
    4 |   1.5725 |     46.240 |   1.5186 |     45.987 |     0.1
    5 |   1.4945 |     46.288 |   1.4645 |     45.466 |     0.1
    6 |   1.4559 |     46.321 |   1.4367 |     45.466 |     0.1
    7 |   1.4324 |     46.234 |   1.4196 |     45.466 |     0.1
    8 |   1.4204 |     46.131 |   1.4105 |     45.925 |     0.1
    9 |   1.4073 |     46.034 |   1.3982 |     45.650 |     0.2
   10 |   1.3975 |     45.996 |   1.3890 |     45.006 |     0.2
   11 |   1.3875 |     45.720 |   1.3801 |     45.159 |     0.2
   12 |   1.3791 |     45.893 |   1.3728 |     45.558 |     0.2
   13 |   1.3707 |     45.443 |   1.3642 |     44.332 |     0.2
   14 |   1.3582 |     45.470 |   1.3621 |     44.761 |     0.2
   15 |   1.3481 |     45.021 |   1.3452 |     44.485 |     0.3
   16 |   1.3395 |     44.961 |   1.3486 |     45.833 |     0.3
   17 |   1.3293 |     44.685 |   1.3322 |     43.873 |     0.3
   18 |   1.3190 |     43.807 |   1.3239 |     43.229 |     0.3
   19 |   1.3069 |     43.254 |   1.3198 |     43.444 |     0.3
   20 |   1.2927 |     42.842 |   1.2984 |     43.352 |     0.3
   21 |   1.2735 |     42.339 |   1.2935 |     43.229 |     0.4
   22 |   1.2620 |     42.181 |   1.2760 |     41.973 |     0.4
   23 |   1.2500 |     41.992 |   1.2728 |     42.310 |     0.4
   24 |   1.2407 |     41.840 |   1.2713 |     42.126 |     0.4
   25 |   1.2298 |     41.607 |   1.2752 |     42.739 |     0.4
   26 |   1.2189 |     41.342 |   1.2530 |     42.218 |     0.4
   27 |   1.2065 |     41.060 |   1.2455 |     42.525 |     0.5
   28 |   1.2001 |     40.886 |   1.2431 |     41.759 |     0.5
   29 |   1.1919 |     40.708 |   1.2338 |     41.360 |     0.5
   30 |   1.1810 |     40.117 |   1.2322 |     41.728 |     0.5
   31 |   1.1646 |     39.770 |   1.2257 |     41.636 |     0.5
   32 |   1.1571 |     39.602 |   1.2327 |     42.157 |     0.5
   33 |   1.1566 |     39.700 |   1.2261 |     40.839 |     0.6
   34 |   1.1412 |     39.234 |   1.2165 |     40.502 |     0.6
   35 |   1.1246 |     38.687 |   1.2086 |     40.656 |     0.6
   36 |   1.1104 |     38.139 |   1.2080 |     39.951 |     0.6
   37 |   1.1011 |     37.939 |   1.1942 |     39.859 |     0.6
   38 |   1.0909 |     37.337 |   1.1963 |     39.706 |     0.6
   39 |   1.0813 |     37.381 |   1.1902 |     39.154 |     0.7
   40 |   1.0696 |     36.893 |   1.1918 |     39.583 |     0.7
   41 |   1.0691 |     36.720 |   1.2000 |     39.491 |     0.7
   42 |   1.0604 |     36.335 |   1.1762 |     38.358 |     0.7
   43 |   1.0492 |     35.891 |   1.1745 |     38.051 |     0.7
   44 |   1.0319 |     35.625 |   1.1813 |     38.480 |     0.7
   45 |   1.0284 |     35.094 |   1.1878 |     39.308 |     0.8
   46 |   1.0194 |     34.943 |   1.1863 |     38.480 |     0.8
   47 |   1.0150 |     34.970 |   1.1736 |     38.971 |     0.8
   48 |   1.0021 |     34.298 |   1.1801 |     38.450 |     0.8
   49 |   0.9985 |     34.244 |   1.1640 |     37.745 |     0.8
   50 |   0.9847 |     33.832 |   1.1618 |     38.297 |     0.8
   51 |   0.9776 |     33.621 |   1.1614 |     38.419 |     0.9
   52 |   0.9786 |     33.604 |   1.1872 |     38.572 |     0.9
   53 |   0.9989 |     33.908 |   1.1788 |     38.542 |     0.9
   54 |   0.9707 |     33.290 |   1.1684 |     38.542 |     0.9
   55 |   0.9568 |     32.802 |   1.1912 |     38.603 |     0.9
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 128
Encoder layers: 2
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 1,141,858

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.5138 |     67.062 |   1.9046 |     53.799 |     0.0
    2 |   1.6886 |     48.727 |   1.5270 |     45.466 |     0.1
    3 |   1.4804 |     46.359 |   1.4372 |     45.466 |     0.1
    4 |   1.4285 |     46.272 |   1.4120 |     45.987 |     0.2
    5 |   1.4115 |     46.554 |   1.4013 |     45.987 |     0.2
    6 |   1.3983 |     46.234 |   1.3895 |     45.466 |     0.2
    7 |   1.3890 |     46.251 |   1.3727 |     45.466 |     0.3
    8 |   1.3776 |     46.115 |   1.3617 |     45.987 |     0.3
    9 |   1.3562 |     45.752 |   1.3407 |     43.995 |     0.4
   10 |   1.3339 |     44.522 |   1.3264 |     43.689 |     0.4
   11 |   1.3119 |     44.072 |   1.2991 |     42.862 |     0.5
   12 |   1.2904 |     43.801 |   1.2841 |     42.800 |     0.5
   13 |   1.2771 |     43.466 |   1.2712 |     41.850 |     0.5
   14 |   1.2639 |     43.113 |   1.2561 |     42.402 |     0.6
   15 |   1.2467 |     42.376 |   1.2512 |     41.636 |     0.6
   16 |   1.2345 |     42.089 |   1.2338 |     40.993 |     0.7
   17 |   1.2195 |     41.683 |   1.2225 |     41.360 |     0.7
   18 |   1.2056 |     41.103 |   1.2111 |     41.146 |     0.7
   19 |   1.1863 |     40.550 |   1.1964 |     39.920 |     0.8
   20 |   1.1725 |     40.057 |   1.1892 |     39.645 |     0.8
   21 |   1.1508 |     39.169 |   1.1816 |     39.859 |     0.9
   22 |   1.1438 |     38.947 |   1.1644 |     38.817 |     0.9
   23 |   1.1193 |     37.852 |   1.1470 |     38.235 |     1.0
   24 |   1.1076 |     37.668 |   1.1391 |     38.603 |     1.0
   25 |   1.0947 |     37.262 |   1.1268 |     37.194 |     1.0
   26 |   1.0654 |     35.891 |   1.1008 |     35.815 |     1.1
   27 |   1.0497 |     35.241 |   1.1076 |     37.224 |     1.1
   28 |   1.0410 |     35.116 |   1.0804 |     35.754 |     1.2
   29 |   1.0234 |     34.412 |   1.0690 |     35.355 |     1.2
   30 |   1.0052 |     33.664 |   1.0600 |     35.509 |     1.2
   31 |   0.9908 |     32.824 |   1.0520 |     34.314 |     1.3
   32 |   0.9828 |     32.932 |   1.0503 |     34.130 |     1.3
   33 |   0.9612 |     32.158 |   1.0428 |     33.762 |     1.4
   34 |   0.9536 |     31.838 |   1.0374 |     34.283 |     1.4
   35 |   0.9389 |     31.404 |   1.0266 |     33.946 |     1.5
   36 |   0.9325 |     31.442 |   1.0283 |     33.946 |     1.5
   37 |   0.9146 |     30.711 |   1.0084 |     33.456 |     1.5
   38 |   0.9023 |     30.342 |   1.0105 |     33.548 |     1.6
   39 |   0.8884 |     29.763 |   1.0065 |     32.843 |     1.6
   40 |   0.8750 |     29.275 |   1.0114 |     33.640 |     1.7
   41 |   0.8644 |     28.982 |   0.9949 |     33.058 |     1.7
   42 |   0.8521 |     28.766 |   0.9990 |     33.027 |     1.8
   43 |   0.8447 |     28.386 |   0.9833 |     32.016 |     1.8
